proyecto_idproyecto,id_visita,id_partida,id_subpartida,proyecto_estado,proyecto_monto,catalogo_tipo_id_tipo,id_cliente,m2c,proyecto_duracion,porcentaje_real,porcentaje_programado,duplicado,diferencia,SinceridadAcumuladaTopadaMetodo3,SinceridadGeneralProyecto
1074,5,2,38,22,37811000.0,4,1,21908.65,13,60.0,88.2765043,1,-28.2765043,0.993525590961874,0.98092395261797
1074,5,2,39,22,37811000.0,4,1,21908.65,13,90.0,14.2857147,1,75.7142853,0.993525590961874,0.98092395261797
1074,5,2,40,22,37811000.0,4,1,21908.65,13,99.0,0.0,1,99.0,0.993525590961874,0.98092395261797
1074,5,2,41,22,37811000.0,4,1,21908.65,13,90.0,0.0,1,90.0,0.993525590961874,0.98092395261797
1074,5,2,42,22,37811000.0,4,1,21908.65,13,75.0,0.0,1,75.0,0.993525590961874,0.98092395261797
1074,5,2,43,22,37811000.0,4,1,21908.65,13,50.0,0.0,1,50.0,0.993525590961874,0.98092395261797
1074,6,2,1,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,2,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,3,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,4,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,5,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,6,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,7,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,8,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,9,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,10,22,37811000.0,4,1,21908.65,13,75.0,100.0,1,-25.0,0.9308025401988608,0.98092395261797
1074,6,2,11,22,37811000.0,4,1,21908.65,13,90.0,97.5529151,1,-7.552915100000007,0.9308025401988608,0.98092395261797
1074,6,2,12,22,37811000.0,4,1,21908.65,13,80.0,97.8408146,1,-17.8408146,0.9308025401988608,0.98092395261797
1074,6,2,13,22,37811000.0,4,1,21908.65,13,75.0,89.722789,1,-14.722789000000006,0.9308025401988608,0.98092395261797
1074,6,2,14,22,37811000.0,4,1,21908.65,13,75.0,87.0138558,1,-12.013855800000002,0.9308025401988608,0.98092395261797
1074,6,2,15,22,37811000.0,4,1,21908.65,13,80.0,70.3263679,1,9.673632100000006,0.9308025401988608,0.98092395261797
1074,6,2,16,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,17,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,18,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,19,22,37811000.0,4,1,21908.65,13,99.0,100.0,1,-1.0,0.9308025401988608,0.98092395261797
1074,6,2,20,22,37811000.0,4,1,21908.65,13,99.0,100.0,1,-1.0,0.9308025401988608,0.98092395261797
1074,6,2,21,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,22,22,37811000.0,4,1,21908.65,13,25.0,100.0,1,-75.0,0.9308025401988608,0.98092395261797
1074,6,2,23,22,37811000.0,4,1,21908.65,13,80.0,100.0,1,-20.0,0.9308025401988608,0.98092395261797
1074,6,2,24,22,37811000.0,4,1,21908.65,13,50.0,100.0,1,-50.0,0.9308025401988608,0.98092395261797
1074,6,2,25,22,37811000.0,4,1,21908.65,13,0.0,95.9341382,1,-95.9341382,0.9308025401988608,0.98092395261797
1074,6,2,26,22,37811000.0,4,1,21908.65,13,40.0,89.325846,1,-49.325846,0.9308025401988608,0.98092395261797
1074,6,2,27,22,37811000.0,4,1,21908.65,13,10.0,100.0,1,-90.0,0.9308025401988608,0.98092395261797
1074,6,2,28,22,37811000.0,4,1,21908.65,13,10.0,72.2868756,1,-62.2868756,0.9308025401988608,0.98092395261797
1074,6,2,29,22,37811000.0,4,1,21908.65,13,0.0,100.0,1,-100.0,0.9308025401988608,0.98092395261797
1074,6,2,30,22,37811000.0,4,1,21908.65,13,90.0,100.0,1,-10.0,0.9308025401988608,0.98092395261797
1074,6,2,31,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9308025401988608,0.98092395261797
1074,6,2,32,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,33,22,37811000.0,4,1,21908.65,13,90.0,100.0,1,-10.0,0.9308025401988608,0.98092395261797
1074,6,2,34,22,37811000.0,4,1,21908.65,13,95.0,100.0,1,-5.0,0.9308025401988608,0.98092395261797
1074,6,2,35,22,37811000.0,4,1,21908.65,13,0.0,100.0,1,-100.0,0.9308025401988608,0.98092395261797
1074,6,2,36,22,37811000.0,4,1,21908.65,13,50.0,100.0,1,-50.0,0.9308025401988608,0.98092395261797
1074,6,2,37,22,37811000.0,4,1,21908.65,13,50.0,91.7202629,1,-41.7202629,0.9308025401988608,0.98092395261797
1074,6,2,38,22,37811000.0,4,1,21908.65,13,60.0,93.0406331,1,-33.040633099999994,0.9308025401988608,0.98092395261797
1074,6,2,39,22,37811000.0,4,1,21908.65,13,90.0,68.4669,1,21.533100000000005,0.9308025401988608,0.98092395261797
1074,6,2,40,22,37811000.0,4,1,21908.65,13,99.0,42.9256611,1,56.0743389,0.9308025401988608,0.98092395261797
1074,6,2,41,22,37811000.0,4,1,21908.65,13,90.0,38.6806579,1,51.3193421,0.9308025401988608,0.98092395261797
1074,6,2,42,22,37811000.0,4,1,21908.65,13,75.0,56.2790685,1,18.7209315,0.9308025401988608,0.98092395261797
1074,6,2,43,22,37811000.0,4,1,21908.65,13,50.0,31.3333347,1,18.6666653,0.9308025401988608,0.98092395261797
1074,10,2,1,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,2,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,3,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,4,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,5,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,6,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,7,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,8,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,9,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,10,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,11,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,12,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,13,22,37811000.0,4,1,21908.65,13,90.0,100.0,1,-10.0,0.9580897567454532,0.98092395261797
1074,10,2,14,22,37811000.0,4,1,21908.65,13,96.0,100.0,1,-4.0,0.9580897567454532,0.98092395261797
1074,10,2,15,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,16,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,17,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,18,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,19,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,20,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,21,22,37811000.0,4,1,21908.65,13,96.0,100.0,1,-4.0,0.9580897567454532,0.98092395261797
1074,10,2,22,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,23,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,24,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,25,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,26,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,27,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,28,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,29,22,37811000.0,4,1,21908.65,13,96.0,100.0,1,-4.0,0.9580897567454532,0.98092395261797
1074,10,2,30,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,31,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,32,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,33,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,34,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,35,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,36,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,37,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,38,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,39,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,40,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,41,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,42,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,10,2,43,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.9580897567454532,0.98092395261797
1074,11,2,1,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,2,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,3,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,4,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,5,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,6,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,7,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,8,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,9,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,10,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,11,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,12,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,13,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,14,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,15,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,16,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,17,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,18,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,19,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,20,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,21,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,22,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,23,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,24,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,25,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,26,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,27,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,28,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,29,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,30,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,31,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,32,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,33,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,34,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,35,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,36,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,37,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,38,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,39,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,40,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,41,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,42,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,11,2,43,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.972776871582034,0.98092395261797
1074,12,2,1,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,2,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,3,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,4,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,5,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,6,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,7,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,8,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,9,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,10,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,11,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,12,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,13,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,14,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,15,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,16,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,17,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,18,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,19,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,20,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,21,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,22,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,23,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,24,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,25,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,26,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,27,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,28,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,29,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,30,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,31,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,32,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,33,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,34,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,35,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,36,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,37,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,38,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,39,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,40,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,41,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,42,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1074,12,2,43,22,37811000.0,4,1,21908.65,13,100.0,100.0,1,0.0,0.98092395261797,0.98092395261797
1075,1,2,1,5,10143922.0,4,1,18736.9,9,100.0,56.2479508,1,43.7520492,1.0,1.0
1075,1,2,2,5,10143922.0,4,1,18736.9,9,100.0,84.9950075,1,15.0049925,1.0,1.0
1075,1,2,3,5,10143922.0,4,1,18736.9,9,100.0,59.9648143,1,40.0351857,1.0,1.0
1075,1,2,4,5,10143922.0,4,1,18736.9,9,100.0,74.9999961,1,25.0000039,1.0,1.0
1075,1,2,5,5,10143922.0,4,1,18736.9,9,100.0,59.9991577,1,40.0008423,1.0,1.0
1075,1,2,6,5,10143922.0,4,1,18736.9,9,100.0,59.9963411,1,40.0036589,1.0,1.0
1075,1,2,7,5,10143922.0,4,1,18736.9,9,100.0,29.989869,1,70.010131,1.0,1.0
1075,1,2,8,5,10143922.0,4,1,18736.9,9,100.0,30.0131047,1,69.9868953,1.0,1.0
1075,1,2,9,5,10143922.0,4,1,18736.9,9,100.0,29.937107,1,70.062893,1.0,1.0
1075,1,2,10,5,10143922.0,4,1,18736.9,9,100.0,60.0,1,40.0,1.0,1.0
1075,1,2,11,5,10143922.0,4,1,18736.9,9,100.0,59.9999979,1,40.0000021,1.0,1.0
1075,1,2,12,5,10143922.0,4,1,18736.9,9,100.0,59.8455595,1,40.1544405,1.0,1.0
1075,1,2,13,5,10143922.0,4,1,18736.9,9,100.0,59.9250946,1,40.0749054,1.0,1.0
1075,1,2,14,5,10143922.0,4,1,18736.9,9,100.0,30.0420175,1,69.9579825,1.0,1.0
1075,1,2,15,5,10143922.0,4,1,18736.9,9,100.0,29.8507449,1,70.1492551,1.0,1.0
1075,1,2,16,5,10143922.0,4,1,18736.9,9,100.0,30.0162257,1,69.9837743,1.0,1.0
1075,1,2,17,5,10143922.0,4,1,18736.9,9,100.0,30.0475046,1,69.9524954,1.0,1.0
1075,1,2,18,5,10143922.0,4,1,18736.9,9,100.0,30.0505059,1,69.9494941,1.0,1.0
1075,1,2,19,5,10143922.0,4,1,18736.9,9,100.0,59.9651349,1,40.0348651,1.0,1.0
1075,1,2,20,5,10143922.0,4,1,18736.9,9,100.0,53.1017377,1,46.8982623,1.0,1.0
1075,1,2,21,5,10143922.0,4,1,18736.9,9,50.0,70.0029036,1,-20.0029036,1.0,1.0
1075,1,2,22,5,10143922.0,4,1,18736.9,9,90.0,50.0,1,40.0,1.0,1.0
1075,1,2,23,5,10143922.0,4,1,18736.9,9,0.0,29.818182,1,-29.818182,1.0,1.0
1075,1,2,24,5,10143922.0,4,1,18736.9,9,40.0,50.0,1,-10.0,1.0,1.0
1075,1,2,25,5,10143922.0,4,1,18736.9,9,70.0,50.0,1,20.0,1.0,1.0
1075,2,2,1,5,10143922.0,4,1,18736.9,9,100.0,65.0049189,1,34.99508109999999,1.0,1.0
1075,2,2,2,5,10143922.0,4,1,18736.9,9,100.0,84.9950075,1,15.0049925,1.0,1.0
1075,2,2,3,5,10143922.0,4,1,18736.9,9,100.0,69.9653659,1,30.034634100000005,1.0,1.0
1075,2,2,4,5,10143922.0,4,1,18736.9,9,100.0,89.5833356,1,10.416664400000002,1.0,1.0
1075,2,2,5,5,10143922.0,4,1,18736.9,9,100.0,65.0008403,1,34.99915970000001,1.0,1.0
1075,2,2,6,5,10143922.0,4,1,18736.9,9,100.0,64.9990842,1,35.0009158,1.0,1.0
1075,2,2,7,5,10143922.0,4,1,18736.9,9,100.0,29.989869,1,70.010131,1.0,1.0
1075,2,2,8,5,10143922.0,4,1,18736.9,9,100.0,50.021842,1,49.978158,1.0,1.0
1075,2,2,9,5,10143922.0,4,1,18736.9,9,100.0,49.9371077,1,50.0628923,1.0,1.0
1075,2,2,10,5,10143922.0,4,1,18736.9,9,100.0,69.9929367,1,30.0070633,1.0,1.0
1075,2,2,11,5,10143922.0,4,1,18736.9,9,100.0,65.0028175,1,34.997182499999994,1.0,1.0
1075,2,2,12,5,10143922.0,4,1,18736.9,9,100.0,69.8841668,1,30.1158332,1.0,1.0
1075,2,2,13,5,10143922.0,4,1,18736.9,9,100.0,79.9625473,1,20.037452700000003,1.0,1.0
1075,2,2,14,5,10143922.0,4,1,18736.9,9,100.0,50.0,1,50.0,1.0,1.0
1075,2,2,15,5,10143922.0,4,1,18736.9,9,100.0,29.8507449,1,70.1492551,1.0,1.0
1075,2,2,16,5,10143922.0,4,1,18736.9,9,100.0,30.0162257,1,69.9837743,1.0,1.0
1075,2,2,17,5,10143922.0,4,1,18736.9,9,100.0,50.0,1,50.0,1.0,1.0
1075,2,2,18,5,10143922.0,4,1,18736.9,9,100.0,30.0505059,1,69.9494941,1.0,1.0
1075,2,2,19,5,10143922.0,4,1,18736.9,9,100.0,65.0203362,1,34.9796638,1.0,1.0
1075,2,2,20,5,10143922.0,4,1,18736.9,9,100.0,58.3126554,1,41.6873446,1.0,1.0
1075,2,2,21,5,10143922.0,4,1,18736.9,9,85.0,79.9970964,1,5.002903599999996,1.0,1.0
1075,2,2,22,5,10143922.0,4,1,18736.9,9,95.0,60.0508899,1,34.9491101,1.0,1.0
1075,2,2,23,5,10143922.0,4,1,18736.9,9,100.0,29.818182,1,70.18181799999999,1.0,1.0
1075,2,2,24,5,10143922.0,4,1,18736.9,9,40.0,59.9250946,1,-19.9250946,1.0,1.0
1075,2,2,25,5,10143922.0,4,1,18736.9,9,75.0,59.9637697,1,15.0362303,1.0,1.0
1075,3,2,1,5,10143922.0,4,1,18736.9,9,100.0,73.7618909,1,26.238109100000003,1.0,1.0
1075,3,2,2,5,10143922.0,4,1,18736.9,9,100.0,84.9950075,1,15.0049925,1.0,1.0
1075,3,2,3,5,10143922.0,4,1,18736.9,9,100.0,79.9659175,1,20.0340825,1.0,1.0
1075,3,2,4,5,10143922.0,4,1,18736.9,9,100.0,100.0,1,0.0,1.0,1.0
1075,3,2,5,5,10143922.0,4,1,18736.9,9,100.0,80.0016846,1,19.9983154,1.0,1.0
1075,3,2,6,5,10143922.0,4,1,18736.9,9,100.0,74.9954253,1,25.004574700000006,1.0,1.0
1075,3,2,7,5,10143922.0,4,1,18736.9,9,100.0,29.989869,1,70.010131,1.0,1.0
1075,3,2,8,5,10143922.0,4,1,18736.9,9,100.0,67.4967206,1,32.5032794,1.0,1.0
1075,3,2,9,5,10143922.0,4,1,18736.9,9,100.0,67.5471685,1,32.4528315,1.0,1.0
1075,3,2,10,5,10143922.0,4,1,18736.9,9,100.0,80.0,1,20.0,1.0,1.0
1075,3,2,11,5,10143922.0,4,1,18736.9,9,100.0,74.9971846,1,25.002815400000003,1.0,1.0
1075,3,2,12,5,10143922.0,4,1,18736.9,9,100.0,79.9227798,1,20.0772202,1.0,1.0
